Order ID,Customer Name,Dish Name,Order Time,Meal Time,Customer Type,Price per Dish,Quantity,Total Revenue,Day of Week,Hour of Day,Dish Category
ORD04240,Troy Oliver,Samosa,24-02-2025 06:22,Lunch,Returning,478.2,1,478.2,Monday,6,Veg
ORD04241,Nicholas Morrow,Veg Thali,29-01-2025 14:32,Dinner,Returning,235.17,1,235.17,Wednesday,14,Veg
ORD04242,Jesus Turner,Chicken Tikka,09-03-2025 01:26,Dinner,Returning,274.92,3,824.76,Sunday,1,Non-Veg
ORD04243,Melissa George,Mutton Rogan Josh,01-02-2025 08:03,Breakfast,Returning,432.74,1,432.74,Saturday,8,Non-Veg
ORD04244,Spencer Jackson,Samosa,22-01-2025 22:59,Dinner,Returning,116.22,2,232.44,Wednesday,22,Veg
ORD04245,Michael Bridges,Veg Thali,13-02-2025 09:42,Lunch,New,254.95,2,509.9,Thursday,9,Veg
ORD04246,Alexander Jones,Paneer Butter Masala,17-01-2025 09:47,Dinner,New,128.95,2,257.9,Friday,9,Veg
ORD04247,Robyn Bishop,Chicken Biryani,13-02-2025 21:15,Breakfast,New,426.16,3,1278.48,Thursday,21,Non-Veg
ORD04248,Eric Trujillo,Manchurian,01-03-2025 06:40,Lunch,Returning,323.04,4,1292.16,Saturday,6,Non-Veg
ORD04249,Shannon Miles,Pasta Alfredo,10-01-2025 16:53,Breakfast,New,400.75,2,801.5,Friday,16,Non-Veg
ORD04250,Amanda Rocha,Manchurian,26-02-2025 03:23,Dinner,Returning,101.31,3,303.93,Wednesday,3,Non-Veg
ORD04251,Meghan Gonzalez,Fried Rice,18-03-2025 04:46,Lunch,New,64.57,2,129.14,Tuesday,4,Non-Veg
ORD04252,Samantha Harper,Chicken Biryani,27-03-2025 13:27,Lunch,New,143.3,2,286.6,Thursday,13,Non-Veg
ORD04253,Paul Acosta,Paneer Butter Masala,18-01-2025 00:54,Breakfast,Returning,497.71,1,497.71,Saturday,0,Veg
ORD04254,Rebecca Wolf,Manchurian,09-01-2025 16:57,Lunch,New,355.37,3,1066.11,Thursday,16,Non-Veg
ORD04255,Thomas Robinson,Samosa,15-02-2025 02:20,Breakfast,New,240.04,1,240.04,Saturday,2,Veg
ORD04256,Lisa Harper,Chicken Biryani,21-03-2025 00:56,Lunch,Returning,447.59,1,447.59,Friday,0,Non-Veg
ORD04257,Jordan Long,Veg Thali,25-03-2025 21:14,Breakfast,Returning,465.73,4,1862.92,Tuesday,21,Veg
ORD04258,Christina Taylor,Spring Roll,22-03-2025 17:53,Breakfast,Returning,358.36,1,358.36,Saturday,17,Non-Veg
ORD04259,Anthony Cameron,Dal Makhani,27-01-2025 12:08,Breakfast,New,133.14,4,532.56,Monday,12,Veg
ORD04260,Maxwell Herrera,Mutton Rogan Josh,17-01-2025 16:56,Lunch,Returning,309.91,1,309.91,Friday,16,Non-Veg
ORD04261,Joshua Cannon,Spring Roll,20-03-2025 13:18,Lunch,New,303.44,4,1213.76,Thursday,13,Non-Veg
ORD04262,Mrs. Tonya Rodriguez DVM,Veg Thali,09-02-2025 10:24,Dinner,New,292.97,1,292.97,Sunday,10,Veg
ORD04263,Ariana Conner DDS,Pasta Alfredo,09-03-2025 11:41,Lunch,Returning,77.39,3,232.17,Sunday,11,Non-Veg
ORD04264,Michael Rodriguez,Tandoori Roti,26-02-2025 01:11,Dinner,Returning,98.93,2,197.86,Wednesday,1,Non-Veg
ORD04265,David Benson,Dal Makhani,09-03-2025 04:32,Breakfast,New,257.91,2,515.82,Sunday,4,Veg
ORD04266,Benjamin Barnes,Chicken Tikka,11-03-2025 00:07,Breakfast,New,122.03,1,122.03,Tuesday,0,Non-Veg
ORD04267,Bruce Young,Pasta Alfredo,16-03-2025 20:13,Breakfast,Returning,343.5,3,1030.5,Sunday,20,Non-Veg
ORD04268,Kevin Sanders,Spring Roll,30-03-2025 17:47,Dinner,Returning,76.77,4,307.08,Sunday,17,Non-Veg
ORD04269,James Clayton,Pasta Alfredo,07-03-2025 09:38,Lunch,Returning,340.65,2,681.3,Friday,9,Non-Veg
ORD04270,April Franco,Samosa,11-02-2025 06:56,Breakfast,Returning,210.15,2,420.3,Tuesday,6,Veg
ORD04271,Jessica Brown,Chicken Tikka,23-02-2025 12:45,Lunch,Returning,60.53,1,60.53,Sunday,12,Non-Veg
ORD04272,Jonathan Nunez,Samosa,16-02-2025 00:38,Dinner,Returning,185.61,1,185.61,Sunday,0,Veg
ORD04273,Susan Garrison,Tandoori Roti,08-02-2025 02:39,Lunch,Returning,389.09,1,389.09,Saturday,2,Non-Veg
ORD04274,Sean Cunningham,Paneer Butter Masala,16-01-2025 10:35,Dinner,New,349.3,1,349.3,Thursday,10,Veg
ORD04275,Dan Ray,Samosa,21-02-2025 10:21,Breakfast,New,124.66,1,124.66,Friday,10,Veg
ORD04276,Steven Duke,Chole Bhature,24-03-2025 07:04,Lunch,New,328.86,3,986.58,Monday,7,Veg
ORD04277,Joe Rocha,Fried Rice,24-01-2025 13:53,Dinner,New,313.15,2,626.3,Friday,13,Non-Veg
ORD04278,Crystal Nguyen,Masala Dosa,23-03-2025 19:21,Lunch,New,161.27,2,322.54,Sunday,19,Non-Veg
ORD04279,James Thomas,Masala Dosa,01-01-2025 14:19,Breakfast,Returning,80.26,2,160.52,Wednesday,14,Non-Veg
ORD04280,Regina Barnes,Chole Bhature,15-03-2025 16:34,Dinner,Returning,204.82,1,204.82,Saturday,16,Veg
ORD04281,Mark Obrien,Dal Makhani,11-01-2025 07:59,Dinner,New,495.19,3,1485.57,Saturday,7,Veg
ORD04282,Ronald Perez,Spring Roll,30-01-2025 21:45,Dinner,New,151.72,4,606.88,Thursday,21,Non-Veg
ORD04283,Michael Hawkins,Fried Rice,22-02-2025 20:59,Dinner,Returning,362.81,2,725.62,Saturday,20,Non-Veg
ORD04284,Kelli Watts,Veg Thali,26-02-2025 18:40,Breakfast,New,443.82,3,1331.46,Wednesday,18,Veg
ORD04285,Christopher Fields,Veg Thali,19-03-2025 08:25,Lunch,New,316.44,2,632.88,Wednesday,8,Veg
ORD04286,Michael Lee,Spring Roll,01-01-2025 15:49,Dinner,New,206.07,2,412.14,Wednesday,15,Non-Veg
ORD04287,David Townsend,Masala Dosa,12-01-2025 03:29,Lunch,Returning,90.71,1,90.71,Sunday,3,Non-Veg
ORD04288,Keith Thompson,Spring Roll,10-02-2025 10:39,Lunch,Returning,190.88,2,381.76,Monday,10,Non-Veg
ORD04289,Mr. Jacob Richards,Paneer Butter Masala,28-03-2025 14:19,Breakfast,New,159.23,4,636.92,Friday,14,Veg
ORD04290,William Hardy,Veg Thali,06-02-2025 13:03,Breakfast,Returning,256.9,3,770.7,Thursday,13,Veg
ORD04291,Ryan Patterson,Masala Dosa,26-01-2025 06:59,Breakfast,New,222.77,3,668.31,Sunday,6,Non-Veg
ORD04292,Karen Jordan,Chicken Biryani,28-02-2025 08:06,Dinner,New,455.76,3,1367.28,Friday,8,Non-Veg
ORD04293,Justin Bennett,Spring Roll,26-02-2025 15:04,Breakfast,New,131.37,4,525.48,Wednesday,15,Non-Veg
ORD04294,Jordan Wilson,Tandoori Roti,07-01-2025 22:03,Breakfast,New,266.73,2,533.46,Tuesday,22,Non-Veg
ORD04295,Jonathon Fowler,Pasta Alfredo,07-03-2025 18:25,Breakfast,Returning,434.74,3,1304.22,Friday,18,Non-Veg
ORD04296,Kristin Brock,Chole Bhature,13-02-2025 02:16,Breakfast,Returning,163.34,1,163.34,Thursday,2,Veg
ORD04297,Victor Smith,Manchurian,23-03-2025 16:10,Breakfast,New,450.66,4,1802.64,Sunday,16,Non-Veg
ORD04298,Ryan Garrett,Chicken Tikka,11-01-2025 23:09,Breakfast,New,52.03,2,104.06,Saturday,23,Non-Veg
ORD04299,Daryl Johnson,Tandoori Roti,02-03-2025 01:27,Dinner,Returning,191.93,2,383.86,Sunday,1,Non-Veg
ORD04300,Randy Decker,Paneer Butter Masala,25-01-2025 14:52,Breakfast,New,367.32,1,367.32,Saturday,14,Veg
ORD04301,Shannon Golden,Tandoori Roti,02-02-2025 04:57,Breakfast,Returning,209.58,3,628.74,Sunday,4,Non-Veg
ORD04302,Desiree Carey,Mutton Rogan Josh,09-01-2025 13:32,Breakfast,New,95.17,1,95.17,Thursday,13,Non-Veg
ORD04303,Connor Thomas,Veg Thali,28-01-2025 06:17,Dinner,New,282.84,4,1131.36,Tuesday,6,Veg
ORD04304,Ashley Perry,Manchurian,14-02-2025 03:44,Dinner,Returning,336.97,3,1010.91,Friday,3,Non-Veg
ORD04305,Sarah Barber,Dal Makhani,12-02-2025 10:17,Breakfast,Returning,361.59,3,1084.77,Wednesday,10,Veg
ORD04306,Tyler Christian,Masala Dosa,20-03-2025 06:37,Breakfast,New,275.77,2,551.54,Thursday,6,Non-Veg
ORD04307,Dana Burgess,Samosa,06-03-2025 11:04,Lunch,Returning,365.19,1,365.19,Thursday,11,Veg
ORD04308,Michelle Moss,Masala Dosa,23-02-2025 18:24,Dinner,New,186.13,4,744.52,Sunday,18,Non-Veg
ORD04309,Alexis Jones,Paneer Butter Masala,14-02-2025 20:11,Lunch,Returning,335.32,2,670.64,Friday,20,Veg
ORD04310,Kimberly Neal,Veg Thali,29-03-2025 12:44,Breakfast,New,315.01,4,1260.04,Saturday,12,Veg
ORD04311,Shawn Hampton,Chicken Biryani,02-02-2025 05:57,Lunch,New,124.67,4,498.68,Sunday,5,Non-Veg
ORD04312,Meghan Anderson,Fried Rice,07-03-2025 05:01,Dinner,Returning,482.02,3,1446.06,Friday,5,Non-Veg
ORD04313,Kayla Goodman,Manchurian,06-01-2025 05:14,Dinner,Returning,336.44,3,1009.32,Monday,5,Non-Veg
ORD04314,Jessica Riley,Fried Rice,08-03-2025 22:09,Dinner,New,423.29,2,846.58,Saturday,22,Non-Veg
ORD04315,Scott Mcmahon,Spring Roll,30-03-2025 12:48,Lunch,Returning,369.77,4,1479.08,Sunday,12,Non-Veg
ORD04316,Christopher Whitaker,Pasta Alfredo,13-01-2025 06:51,Breakfast,New,382.85,3,1148.55,Monday,6,Non-Veg
ORD04317,Amanda Smith,Chicken Tikka,06-02-2025 05:13,Breakfast,New,213.09,2,426.18,Thursday,5,Non-Veg
ORD04318,Peter Goodman,Spring Roll,20-03-2025 11:38,Dinner,Returning,381.7,1,381.7,Thursday,11,Non-Veg
ORD04319,Jacob Schwartz,Dal Makhani,13-03-2025 12:27,Lunch,New,299.95,2,599.9,Thursday,12,Veg
ORD04320,Casey Walters,Samosa,17-01-2025 17:00,Lunch,New,389.74,2,779.48,Friday,17,Veg
ORD04321,Ryan Arellano,Tandoori Roti,02-02-2025 02:24,Dinner,Returning,125.6,3,376.8,Sunday,2,Non-Veg
ORD04322,Frederick Parks,Masala Dosa,10-02-2025 16:58,Dinner,Returning,134.92,3,404.76,Monday,16,Non-Veg
ORD04323,Ronald Yang,Masala Dosa,22-03-2025 04:09,Dinner,New,90.79,2,181.58,Saturday,4,Non-Veg
ORD04324,Kim Reed,Masala Dosa,14-03-2025 04:09,Breakfast,Returning,89.24,2,178.48,Friday,4,Non-Veg
ORD04325,Nathaniel Moran,Paneer Butter Masala,24-02-2025 01:39,Breakfast,Returning,227.49,4,909.96,Monday,1,Veg
ORD04326,Audrey Goodman,Masala Dosa,04-01-2025 14:51,Lunch,Returning,50.11,3,150.33,Saturday,14,Non-Veg
ORD04327,Nicole Ramsey,Samosa,17-03-2025 08:51,Breakfast,Returning,243.64,2,487.28,Monday,8,Veg
ORD04328,Tyrone Hoffman,Chicken Tikka,07-01-2025 01:49,Lunch,New,58.44,2,116.88,Tuesday,1,Non-Veg
ORD04329,Kelly Yu,Chicken Biryani,25-02-2025 22:26,Breakfast,New,308.71,2,617.42,Tuesday,22,Non-Veg
ORD04330,Steven French,Spring Roll,03-02-2025 17:53,Breakfast,New,110.51,3,331.53,Monday,17,Non-Veg
ORD04331,Mr. John Wade,Chicken Tikka,18-03-2025 03:02,Breakfast,New,477.34,2,954.68,Tuesday,3,Non-Veg
ORD04332,Gabriel Davis,Samosa,04-02-2025 19:11,Breakfast,New,238.94,1,238.94,Tuesday,19,Veg
ORD04333,Sherry Good,Fried Rice,26-03-2025 19:28,Breakfast,Returning,268.63,1,268.63,Wednesday,19,Non-Veg
ORD04334,Douglas Campbell,Pasta Alfredo,30-01-2025 03:51,Lunch,Returning,99.9,4,399.6,Thursday,3,Non-Veg
ORD04335,Charles Horton,Samosa,17-03-2025 15:14,Breakfast,Returning,489.03,2,978.06,Monday,15,Veg
ORD04336,Tonya Olsen,Mutton Rogan Josh,05-02-2025 13:58,Breakfast,Returning,54.65,3,163.95,Wednesday,13,Non-Veg
ORD04337,Garrett Klein,Chicken Tikka,21-01-2025 18:39,Breakfast,New,172.12,1,172.12,Tuesday,18,Non-Veg
ORD04338,Amanda Young,Samosa,10-02-2025 11:26,Lunch,New,435.83,1,435.83,Monday,11,Veg
ORD04339,Patrick Vaughn,Samosa,19-01-2025 17:06,Breakfast,Returning,101.6,3,304.8,Sunday,17,Veg
ORD04340,Cheryl Cruz,Tandoori Roti,26-01-2025 18:28,Breakfast,Returning,184.85,2,369.7,Sunday,18,Non-Veg
ORD04341,Thomas Carson,Chicken Biryani,07-03-2025 02:51,Lunch,Returning,174.21,3,522.63,Friday,2,Non-Veg
ORD04342,Kelsey Reynolds,Manchurian,11-01-2025 14:04,Dinner,New,256.9,4,1027.6,Saturday,14,Non-Veg
ORD04343,Michael Lyons,Fish Curry,12-02-2025 18:26,Lunch,Returning,264.47,4,1057.88,Wednesday,18,Non-Veg
ORD04344,Angela Black,Manchurian,23-03-2025 09:37,Breakfast,Returning,436.39,2,872.78,Sunday,9,Non-Veg
ORD04345,Kyle Morrow,Mutton Rogan Josh,13-03-2025 21:52,Dinner,Returning,131.03,1,131.03,Thursday,21,Non-Veg
ORD04346,Justin Sandoval,Mutton Rogan Josh,16-03-2025 12:40,Lunch,New,263.02,3,789.06,Sunday,12,Non-Veg
ORD04347,Alejandra Irwin,Fried Rice,10-01-2025 02:38,Dinner,Returning,58.9,1,58.9,Friday,2,Non-Veg
ORD04348,Donald Reilly,Samosa,18-03-2025 02:02,Lunch,New,127.6,2,255.2,Tuesday,2,Veg
ORD04349,John Watson,Manchurian,04-01-2025 17:57,Breakfast,Returning,302.16,4,1208.64,Saturday,17,Non-Veg
ORD04350,Krista Horn,Mutton Rogan Josh,29-01-2025 00:04,Lunch,New,395.86,2,791.72,Wednesday,0,Non-Veg
ORD04351,Joseph Meza,Mutton Rogan Josh,20-01-2025 22:27,Lunch,Returning,401.41,2,802.82,Monday,22,Non-Veg
ORD04352,Carrie Butler,Samosa,15-02-2025 14:24,Lunch,Returning,251.89,1,251.89,Saturday,14,Veg
ORD04353,Robert Farley,Chole Bhature,16-01-2025 01:33,Lunch,Returning,385.41,4,1541.64,Thursday,1,Veg
ORD04354,Mr. Brendan Melton,Spring Roll,18-03-2025 15:31,Breakfast,Returning,301.74,1,301.74,Tuesday,15,Non-Veg
ORD04355,Carrie Beasley,Tandoori Roti,26-01-2025 13:34,Lunch,New,139.04,4,556.16,Sunday,13,Non-Veg
ORD04356,Victoria Ferguson,Tandoori Roti,08-03-2025 19:19,Lunch,New,343.78,1,343.78,Saturday,19,Non-Veg
ORD04357,Daniel Hamilton,Chole Bhature,24-02-2025 05:09,Breakfast,Returning,331.62,3,994.86,Monday,5,Veg
ORD04358,Jeff Pacheco,Tandoori Roti,13-02-2025 20:18,Lunch,New,91.12,3,273.36,Thursday,20,Non-Veg
ORD04359,Robert Blackburn,Chole Bhature,22-01-2025 08:10,Dinner,New,425.85,1,425.85,Wednesday,8,Veg
ORD04360,Alicia Thomas,Spring Roll,22-02-2025 22:25,Breakfast,Returning,290.13,3,870.39,Saturday,22,Non-Veg
ORD04361,Amber Park,Pasta Alfredo,03-03-2025 03:55,Breakfast,Returning,269.93,4,1079.72,Monday,3,Non-Veg
ORD04362,Jenna Dixon,Chicken Biryani,09-03-2025 02:05,Lunch,New,255.02,3,765.06,Sunday,2,Non-Veg
ORD04363,Thomas Underwood,Veg Thali,26-01-2025 02:30,Lunch,New,228.28,4,913.12,Sunday,2,Veg
ORD04364,Julie Hale,Fried Rice,08-01-2025 11:54,Lunch,Returning,445.31,3,1335.93,Wednesday,11,Non-Veg
ORD04365,Douglas Sanford,Pasta Alfredo,23-03-2025 13:33,Lunch,New,355.75,4,1423,Sunday,13,Non-Veg
ORD04366,Marie Greene,Veg Thali,10-03-2025 17:21,Lunch,New,215.48,3,646.44,Monday,17,Veg
ORD04367,Erin Nelson,Tandoori Roti,22-03-2025 07:20,Breakfast,Returning,417.41,1,417.41,Saturday,7,Non-Veg
ORD04368,Angela Foster,Paneer Butter Masala,27-03-2025 09:55,Breakfast,Returning,263.92,2,527.84,Thursday,9,Veg
ORD04369,Peter Dunlap,Samosa,22-02-2025 12:10,Breakfast,New,399.68,3,1199.04,Saturday,12,Veg
ORD04370,Jason Smith,Paneer Butter Masala,31-01-2025 10:46,Dinner,Returning,342.42,4,1369.68,Friday,10,Veg
ORD04371,Michele Lam,Mutton Rogan Josh,02-01-2025 20:38,Breakfast,Returning,235.35,4,941.4,Thursday,20,Non-Veg
ORD04372,Monica Hunt,Chole Bhature,04-01-2025 00:40,Breakfast,New,367.65,4,1470.6,Saturday,0,Veg
ORD04373,Cheryl Lynch,Manchurian,25-01-2025 07:17,Lunch,New,145.07,4,580.28,Saturday,7,Non-Veg
ORD04374,James Doyle,Fish Curry,13-02-2025 23:13,Lunch,New,60.01,4,240.04,Thursday,23,Non-Veg
ORD04375,Nancy Walker PhD,Tandoori Roti,12-02-2025 20:55,Breakfast,New,132.37,2,264.74,Wednesday,20,Non-Veg
ORD04376,Nathan Cline,Pasta Alfredo,08-02-2025 06:52,Lunch,Returning,399.25,1,399.25,Saturday,6,Non-Veg
ORD04377,Emily Walker,Fried Rice,12-03-2025 04:29,Lunch,Returning,198.09,3,594.27,Wednesday,4,Non-Veg
ORD04378,Aaron Rocha,Dal Makhani,03-03-2025 13:17,Breakfast,Returning,261.83,2,523.66,Monday,13,Veg
ORD04379,Alice Price,Pasta Alfredo,22-02-2025 02:57,Breakfast,Returning,355.88,2,711.76,Saturday,2,Non-Veg
ORD04380,Richard Cline,Fried Rice,05-03-2025 09:15,Dinner,Returning,494.34,1,494.34,Wednesday,9,Non-Veg
ORD04381,Sarah Smith,Samosa,09-03-2025 12:41,Lunch,Returning,431.67,3,1295.01,Sunday,12,Veg
ORD04382,Brian Oneal,Masala Dosa,21-02-2025 23:22,Breakfast,New,362.51,1,362.51,Friday,23,Non-Veg
ORD04383,Patrick Griffith,Fish Curry,24-01-2025 21:08,Dinner,Returning,394.25,1,394.25,Friday,21,Non-Veg
ORD04384,Brett Adams,Samosa,19-02-2025 14:42,Lunch,Returning,63.38,4,253.52,Wednesday,14,Veg
ORD04385,Kathryn Phillips,Masala Dosa,19-01-2025 17:52,Breakfast,New,231,2,462,Sunday,17,Non-Veg
ORD04386,Karla Allen,Manchurian,22-02-2025 14:23,Dinner,New,263.55,2,527.1,Saturday,14,Non-Veg
ORD04387,Tonya Craig,Samosa,11-03-2025 18:57,Dinner,New,352.81,2,705.62,Tuesday,18,Veg
ORD04388,Chelsea Thompson,Chicken Biryani,14-02-2025 15:35,Dinner,New,238.41,3,715.23,Friday,15,Non-Veg
ORD04389,Michael Marshall,Manchurian,29-03-2025 21:46,Breakfast,New,258.64,4,1034.56,Saturday,21,Non-Veg
ORD04390,Kenneth Anderson,Manchurian,09-03-2025 03:10,Breakfast,Returning,420.06,3,1260.18,Sunday,3,Non-Veg
ORD04391,Sharon Hicks,Mutton Rogan Josh,25-02-2025 14:11,Breakfast,Returning,314.29,2,628.58,Tuesday,14,Non-Veg
ORD04392,Adrian Powell,Veg Thali,03-01-2025 17:59,Dinner,New,487.61,1,487.61,Friday,17,Veg
ORD04393,Robert Green,Spring Roll,03-03-2025 09:37,Breakfast,Returning,186.12,1,186.12,Monday,9,Non-Veg
ORD04394,Diane Wells,Mutton Rogan Josh,11-01-2025 06:45,Lunch,Returning,252.34,4,1009.36,Saturday,6,Non-Veg
ORD04395,Justin Davis,Masala Dosa,24-02-2025 12:07,Breakfast,Returning,418.79,4,1675.16,Monday,12,Non-Veg
ORD04396,Jennifer Chavez,Paneer Butter Masala,18-01-2025 06:44,Lunch,Returning,498.31,2,996.62,Saturday,6,Veg
ORD04397,Vickie Scott,Mutton Rogan Josh,29-03-2025 06:04,Breakfast,Returning,346.41,2,692.82,Saturday,6,Non-Veg
ORD04398,Melissa Parsons,Paneer Butter Masala,15-03-2025 21:14,Dinner,New,402.26,1,402.26,Saturday,21,Veg
ORD04399,Paul Clark,Tandoori Roti,12-02-2025 09:47,Dinner,New,236.43,1,236.43,Wednesday,9,Non-Veg
ORD04400,Mark Rogers,Fish Curry,05-02-2025 04:01,Lunch,Returning,348.5,1,348.5,Wednesday,4,Non-Veg
ORD04401,Kim Craig,Manchurian,01-02-2025 06:54,Dinner,New,96.33,3,288.99,Saturday,6,Non-Veg
ORD04402,Christopher Martinez,Spring Roll,22-03-2025 07:48,Dinner,New,455.56,1,455.56,Saturday,7,Non-Veg
ORD04403,Timothy Phillips,Paneer Butter Masala,30-01-2025 21:46,Breakfast,Returning,398.62,1,398.62,Thursday,21,Veg
ORD04404,Brandon Huynh,Paneer Butter Masala,13-02-2025 07:44,Dinner,New,235.52,3,706.56,Thursday,7,Veg
ORD04405,Mary Martinez,Chicken Tikka,04-01-2025 20:54,Breakfast,New,63.99,1,63.99,Saturday,20,Non-Veg
ORD04406,Jermaine Miller,Fish Curry,17-02-2025 02:40,Breakfast,Returning,121.7,2,243.4,Monday,2,Non-Veg
ORD04407,Jay Lowery,Masala Dosa,18-02-2025 02:56,Dinner,Returning,297.62,3,892.86,Tuesday,2,Non-Veg
ORD04408,Courtney Wright,Mutton Rogan Josh,17-03-2025 19:32,Dinner,Returning,388.52,1,388.52,Monday,19,Non-Veg
ORD04409,Timothy Franco,Samosa,02-03-2025 02:54,Breakfast,Returning,116.29,3,348.87,Sunday,2,Veg
ORD04410,Vincent Barnett,Dal Makhani,28-03-2025 14:23,Breakfast,Returning,334.11,1,334.11,Friday,14,Veg
ORD04411,Charles Garcia,Pasta Alfredo,07-01-2025 20:24,Dinner,New,240.34,1,240.34,Tuesday,20,Non-Veg
ORD04412,Michael Randall,Dal Makhani,07-03-2025 11:11,Lunch,New,127.17,4,508.68,Friday,11,Veg
ORD04413,Robert Fritz,Pasta Alfredo,06-02-2025 23:14,Breakfast,New,300.86,2,601.72,Thursday,23,Non-Veg
ORD04414,Carrie Norris,Paneer Butter Masala,18-03-2025 12:28,Breakfast,New,255.33,2,510.66,Tuesday,12,Veg
ORD04415,Tami Hull,Pasta Alfredo,25-03-2025 23:57,Breakfast,Returning,176.27,2,352.54,Tuesday,23,Non-Veg
ORD04416,Tracy Smith,Spring Roll,30-01-2025 16:17,Dinner,Returning,333.6,2,667.2,Thursday,16,Non-Veg
ORD04417,Keith Norris,Mutton Rogan Josh,28-02-2025 10:18,Lunch,Returning,455,1,455,Friday,10,Non-Veg
ORD04418,Kelsey Lewis,Paneer Butter Masala,17-01-2025 06:15,Dinner,Returning,414.73,2,829.46,Friday,6,Veg
ORD04419,Garrett Fox,Masala Dosa,28-01-2025 03:33,Dinner,Returning,146.73,1,146.73,Tuesday,3,Non-Veg
ORD04420,Matthew Jacobson,Chicken Biryani,23-02-2025 07:11,Breakfast,New,256.34,2,512.68,Sunday,7,Non-Veg
ORD04421,Linda Thomas,Masala Dosa,01-01-2025 19:33,Dinner,Returning,306.44,4,1225.76,Wednesday,19,Non-Veg
ORD04422,Jessica Burnett,Samosa,16-03-2025 21:41,Dinner,New,162.47,4,649.88,Sunday,21,Veg
ORD04423,Mark Coleman,Spring Roll,01-03-2025 01:49,Lunch,New,109.34,3,328.02,Saturday,1,Non-Veg
ORD04424,Dana Webster,Pasta Alfredo,23-01-2025 01:16,Lunch,New,430.01,3,1290.03,Thursday,1,Non-Veg
ORD04425,Mackenzie Brown,Chole Bhature,04-01-2025 19:48,Lunch,New,364.28,4,1457.12,Saturday,19,Veg
ORD04426,Frank Lopez,Fried Rice,24-01-2025 06:53,Breakfast,Returning,405.4,3,1216.2,Friday,6,Non-Veg
ORD04427,Carl Jones,Paneer Butter Masala,03-03-2025 20:45,Breakfast,Returning,422.18,3,1266.54,Monday,20,Veg
ORD04428,Mrs. Emily Watts,Manchurian,18-03-2025 11:52,Dinner,New,103.49,4,413.96,Tuesday,11,Non-Veg
ORD04429,Eric Perez,Veg Thali,15-02-2025 08:47,Dinner,Returning,174.4,4,697.6,Saturday,8,Veg
ORD04430,Angela Christensen,Masala Dosa,07-02-2025 10:05,Breakfast,New,153.87,1,153.87,Friday,10,Non-Veg
ORD04431,Zachary Williams,Pasta Alfredo,04-02-2025 16:39,Lunch,Returning,177.67,1,177.67,Tuesday,16,Non-Veg
ORD04432,Jordan Bishop,Chole Bhature,12-01-2025 18:33,Dinner,Returning,305.13,4,1220.52,Sunday,18,Veg
ORD04433,Robert Wiley,Manchurian,30-03-2025 02:10,Dinner,New,110.7,1,110.7,Sunday,2,Non-Veg
ORD04434,Timothy Olson,Mutton Rogan Josh,28-03-2025 14:10,Breakfast,Returning,133.03,4,532.12,Friday,14,Non-Veg
ORD04435,Donna Reynolds,Dal Makhani,21-02-2025 07:22,Breakfast,New,222.72,4,890.88,Friday,7,Veg
ORD04436,Dawn Grant,Chicken Tikka,07-01-2025 14:45,Dinner,Returning,129.61,3,388.83,Tuesday,14,Non-Veg
ORD04437,Melissa Gibson,Dal Makhani,04-02-2025 07:28,Dinner,New,314.59,2,629.18,Tuesday,7,Veg
ORD04438,Alyssa Baldwin,Chole Bhature,20-01-2025 14:24,Dinner,Returning,439.32,4,1757.28,Monday,14,Veg
ORD04439,Kevin Allen,Fried Rice,20-02-2025 14:33,Lunch,Returning,252.92,2,505.84,Thursday,14,Non-Veg
ORD04440,Lydia Boyle,Manchurian,03-02-2025 21:00,Lunch,New,185.5,2,371,Monday,21,Non-Veg
ORD04441,Jacqueline Lopez,Fried Rice,24-01-2025 04:38,Breakfast,New,285.47,3,856.41,Friday,4,Non-Veg
ORD04442,Anne Joseph,Dal Makhani,23-03-2025 11:37,Breakfast,New,197.32,2,394.64,Sunday,11,Veg
ORD04443,Jonathan Green,Spring Roll,30-03-2025 20:12,Dinner,New,119.64,2,239.28,Sunday,20,Non-Veg
ORD04444,Thomas White,Paneer Butter Masala,06-02-2025 15:10,Breakfast,New,453.56,3,1360.68,Thursday,15,Veg
ORD04445,Alyssa Mccall,Paneer Butter Masala,28-01-2025 01:52,Dinner,Returning,468.48,2,936.96,Tuesday,1,Veg
ORD04446,Tina Mathews,Dal Makhani,18-03-2025 11:10,Dinner,New,480.46,3,1441.38,Tuesday,11,Veg
ORD04447,Tabitha Decker,Fish Curry,09-03-2025 11:09,Dinner,New,433.81,3,1301.43,Sunday,11,Non-Veg
ORD04448,Christopher Perez,Manchurian,08-03-2025 13:05,Dinner,New,147.98,1,147.98,Saturday,13,Non-Veg
ORD04449,Natalie Higgins,Veg Thali,02-01-2025 12:26,Dinner,Returning,194.63,4,778.52,Thursday,12,Veg
ORD04450,Derrick Meadows,Paneer Butter Masala,13-01-2025 01:13,Dinner,Returning,339.99,4,1359.96,Monday,1,Veg
ORD04451,Noah Marshall,Masala Dosa,28-01-2025 01:04,Dinner,New,183.58,1,183.58,Tuesday,1,Non-Veg
ORD04452,Samantha Barnett,Dal Makhani,30-01-2025 23:49,Dinner,New,75.03,2,150.06,Thursday,23,Veg
ORD04453,Tanya Hicks,Chole Bhature,22-01-2025 06:09,Breakfast,New,306.6,4,1226.4,Wednesday,6,Veg
